noise_id,noise_filename,source_filename,start_sec,end_sec,sample_rate,duration
noise_86418,BC2026_Train_6346_S13_20230331_181500_noise_05-10.wav,BC2026_Train_6346_S13_20230331_181500.ogg,5,10,32000,5
noise_114005,BC2026_Train_8380_S22_20221028_223000_noise_00-05.wav,BC2026_Train_8380_S22_20221028_223000.ogg,0,5,32000,5
noise_91938,BC2026_Train_5012_S02_20240403_230000_noise_05-10.wav,BC2026_Train_5012_S02_20240403_230000.ogg,5,10,32000,5
noise_40218,BC2026_Train_8381_S22_20221029_023000_noise_05-10.wav,BC2026_Train_8381_S22_20221029_023000.ogg,5,10,32000,5
noise_119486,BC2026_Train_2029_S01_20231217_234500_noise_00-05.wav,BC2026_Train_2029_S01_20231217_234500.ogg,0,5,32000,5
noise_19788,BC2026_Train_0417_S01_20211019_190000_noise_00-05.wav,BC2026_Train_0417_S01_20211019_190000.ogg,0,5,32000,5
noise_39881,BC2026_Train_1693_S01_20231010_021500_noise_00-05.wav,BC2026_Train_1693_S01_20231010_021500.ogg,0,5,32000,5
noise_108449,BC2026_Train_5251_S13_20211101_011500_noise_00-05.wav,BC2026_Train_5251_S13_20211101_011500.ogg,0,5,32000,5
noise_49590,BC2026_Train_6020_S13_20221224_234500_noise_05-10.wav,BC2026_Train_6020_S13_20221224_234500.ogg,5,10,32000,5
noise_38093,BC2026_Train_3282_S02_20220309_014500_noise_00-05.wav,BC2026_Train_3282_S02_20220309_014500.ogg,0,5,32000,5
noise_85398,BC2026_Train_2971_S02_20211221_200000_noise_05-10.wav,BC2026_Train_2971_S02_20211221_200000.ogg,5,10,32000,5
noise_60282,BC2026_Train_8192_S22_20220923_021500_noise_05-10.wav,BC2026_Train_8192_S22_20220923_021500.ogg,5,10,32000,5
noise_126666,BC2026_Train_1645_S01_20230930_213000_noise_05-10.wav,BC2026_Train_1645_S01_20230930_213000.ogg,5,10,32000,5
noise_46241,BC2026_Train_9264_S22_20231006_200000_noise_00-05.wav,BC2026_Train_9264_S22_20231006_200000.ogg,0,5,32000,5
noise_45761,BC2026_Train_10365_S22_20240411_184500_noise_00-05.wav,BC2026_Train_10365_S22_20240411_184500.ogg,0,5,32000,5
noise_117459,BC2026_Train_9319_S22_20231014_211500_noise_05-10.wav,BC2026_Train_9319_S22_20231014_211500.ogg,5,10,32000,5
noise_102326,BC2026_Train_1368_S01_20230402_014500_noise_05-10.wav,BC2026_Train_1368_S01_20230402_014500.ogg,5,10,32000,5
noise_61326,BC2026_Train_10118_S22_20240305_194500_noise_05-10.wav,BC2026_Train_10118_S22_20240305_194500.ogg,5,10,32000,5
noise_57425,BC2026_Train_4369_S02_20231016_181500_noise_00-05.wav,BC2026_Train_4369_S02_20231016_181500.ogg,0,5,32000,5
noise_117255,BC2026_Train_8898_S22_20230204_193000_noise_05-10.wav,BC2026_Train_8898_S22_20230204_193000.ogg,5,10,32000,5
noise_2532,BC2026_Train_6343_S13_20230329_211500_noise_00-05.wav,BC2026_Train_6343_S13_20230329_211500.ogg,0,5,32000,5
noise_48977,BC2026_Train_1633_S01_20230928_211500_noise_00-05.wav,BC2026_Train_1633_S01_20230928_211500.ogg,0,5,32000,5
noise_68022,BC2026_Train_4204_S02_20230905_040000_noise_05-10.wav,BC2026_Train_4204_S02_20230905_040000.ogg,5,10,32000,5
noise_91458,BC2026_Train_9143_S22_20230914_023000_noise_05-10.wav,BC2026_Train_9143_S22_20230914_023000.ogg,5,10,32000,5
noise_50226,BC2026_Train_3138_S02_20220202_223000_noise_05-10.wav,BC2026_Train_3138_S02_20220202_223000.ogg,5,10,32000,5
noise_114473,BC2026_Train_7943_S22_20220304_031500_noise_00-05.wav,BC2026_Train_7943_S22_20220304_031500.ogg,0,5,32000,5
noise_112337,BC2026_Train_1279_S01_20230314_034500_noise_00-05.wav,BC2026_Train_1279_S01_20230314_034500.ogg,0,5,32000,5
noise_2893,BC2026_Train_0105_S06_20140508_211200_noise_05-10.wav,BC2026_Train_0105_S06_20140508_211200.ogg,5,10,32000,5
noise_23076,BC2026_Train_2588_S01_20240425_220000_noise_00-05.wav,BC2026_Train_2588_S01_20240425_220000.ogg,0,5,32000,5
noise_75293,BC2026_Train_3952_S02_20221231_204500_noise_00-05.wav,BC2026_Train_3952_S02_20221231_204500.ogg,0,5,32000,5
noise_7885,BC2026_Train_7205_S22_20211019_023000_noise_05-10.wav,BC2026_Train_7205_S22_20211019_023000.ogg,5,10,32000,5
noise_83189,BC2026_Train_2000_S01_20231212_200000_noise_00-05.wav,BC2026_Train_2000_S01_20231212_200000.ogg,0,5,32000,5
noise_88589,BC2026_Train_9480_S22_20231113_224500_noise_00-05.wav,BC2026_Train_9480_S22_20231113_224500.ogg,0,5,32000,5
noise_85493,BC2026_Train_0128_S06_20140928_230800_noise_00-05.wav,BC2026_Train_0128_S06_20140928_230800.ogg,0,5,32000,5
noise_89117,BC2026_Train_6842_S13_20231226_034500_noise_00-05.wav,BC2026_Train_6842_S13_20231226_034500.ogg,0,5,32000,5
noise_9456,BC2026_Train_6370_S13_20230405_224500_noise_00-05.wav,BC2026_Train_6370_S13_20230405_224500.ogg,0,5,32000,5
noise_71393,BC2026_Train_6151_S13_20230127_203000_noise_00-05.wav,BC2026_Train_6151_S13_20230127_203000.ogg,0,5,32000,5
noise_74165,BC2026_Train_1404_S01_20230409_014500_noise_00-05.wav,BC2026_Train_1404_S01_20230409_014500.ogg,0,5,32000,5
noise_55397,BC2026_Train_8963_S22_20230215_030000_noise_00-05.wav,BC2026_Train_8963_S22_20230215_030000.ogg,0,5,32000,5
noise_118071,BC2026_Train_0960_S01_20220416_223000_noise_05-10.wav,BC2026_Train_0960_S01_20220416_223000.ogg,5,10,32000,5
noise_123122,BC2026_Train_3168_S02_20220208_234500_noise_00-05.wav,BC2026_Train_3168_S02_20220208_234500.ogg,0,5,32000,5
noise_32219,BC2026_Train_5204_S13_20211019_203000_noise_05-10.wav,BC2026_Train_5204_S13_20211019_203000.ogg,5,10,32000,5
noise_113886,BC2026_Train_4587_S02_20231216_231500_noise_05-10.wav,BC2026_Train_4587_S02_20231216_231500.ogg,5,10,32000,5
noise_11929,BC2026_Train_4968_S02_20240324_201500_noise_05-10.wav,BC2026_Train_4968_S02_20240324_201500.ogg,5,10,32000,5
noise_49974,BC2026_Train_3111_S02_20220126_181500_noise_05-10.wav,BC2026_Train_3111_S02_20220126_181500.ogg,5,10,32000,5
noise_126690,BC2026_Train_5524_S13_20220408_014500_noise_05-10.wav,BC2026_Train_5524_S13_20220408_014500.ogg,5,10,32000,5
noise_106650,BC2026_Train_9501_S22_20231117_211500_noise_05-10.wav,BC2026_Train_9501_S22_20231117_211500.ogg,5,10,32000,5
noise_70661,BC2026_Train_9732_S22_20231229_234500_noise_00-05.wav,BC2026_Train_9732_S22_20231229_234500.ogg,0,5,32000,5
noise_125742,BC2026_Train_3288_S02_20220310_221500_noise_05-10.wav,BC2026_Train_3288_S02_20220310_221500.ogg,5,10,32000,5
noise_98033,BC2026_Train_1831_S01_20231108_020000_noise_00-05.wav,BC2026_Train_1831_S01_20231108_020000.ogg,0,5,32000,5
noise_0721,BC2026_Train_6682_S13_20231105_220000_noise_05-10.wav,BC2026_Train_6682_S13_20231105_220000.ogg,5,10,32000,5
noise_15649,BC2026_Train_8604_S22_20221208_230000_noise_05-10.wav,BC2026_Train_8604_S22_20221208_230000.ogg,5,10,32000,5
noise_121839,BC2026_Train_10510_S16_20241204_042000_noise_05-10.wav,BC2026_Train_10510_S16_20241204_042000.ogg,5,10,32000,5
noise_47093,BC2026_Train_5704_S13_20220928_204500_noise_00-05.wav,BC2026_Train_5704_S13_20220928_204500.ogg,0,5,32000,5
noise_123147,BC2026_Train_5151_S13_20211003_014500_noise_05-10.wav,BC2026_Train_5151_S13_20211003_014500.ogg,5,10,32000,5
noise_5713,BC2026_Train_4844_S02_20240218_230000_noise_05-10.wav,BC2026_Train_4844_S02_20240218_230000.ogg,5,10,32000,5
noise_105954,BC2026_Train_2982_S02_20211225_214500_noise_05-10.wav,BC2026_Train_2982_S02_20211225_214500.ogg,5,10,32000,5
noise_111437,BC2026_Train_8180_S22_20220922_010000_noise_00-05.wav,BC2026_Train_8180_S22_20220922_010000.ogg,0,5,32000,5
noise_123902,BC2026_Train_1813_S01_20231102_221500_noise_00-05.wav,BC2026_Train_1813_S01_20231102_221500.ogg,0,5,32000,5
noise_69678,BC2026_Train_7380_S22_20211120_033000_noise_05-10.wav,BC2026_Train_7380_S22_20211120_033000.ogg,5,10,32000,5
noise_38442,BC2026_Train_5928_S13_20221130_180000_noise_05-10.wav,BC2026_Train_5928_S13_20221130_180000.ogg,5,10,32000,5
noise_7620,BC2026_Train_1311_S01_20230319_220000_noise_00-05.wav,BC2026_Train_1311_S01_20230319_220000.ogg,0,5,32000,5
noise_73733,BC2026_Train_1660_S01_20231003_011500_noise_00-05.wav,BC2026_Train_1660_S01_20231003_011500.ogg,0,5,32000,5
noise_10141,BC2026_Train_10638_S19_20241011_213000_noise_05-10.wav,BC2026_Train_10638_S19_20241011_213000.ogg,5,10,32000,5
noise_110250,BC2026_Train_9516_S22_20231120_233000_noise_05-10.wav,BC2026_Train_9516_S22_20231120_233000.ogg,5,10,32000,5
noise_101078,BC2026_Train_0264_S11_20250706_101500_noise_05-10.wav,BC2026_Train_0264_S11_20250706_101500.ogg,5,10,32000,5
noise_64806,BC2026_Train_0990_S01_20220423_001500_noise_05-10.wav,BC2026_Train_0990_S01_20220423_001500.ogg,5,10,32000,5
noise_66857,BC2026_Train_2265_S01_20240211_214500_noise_00-05.wav,BC2026_Train_2265_S01_20240211_214500.ogg,0,5,32000,5
noise_62417,BC2026_Train_0845_S01_20220129_013000_noise_00-05.wav,BC2026_Train_0845_S01_20220129_013000.ogg,0,5,32000,5
noise_99030,BC2026_Train_8715_S22_20221229_211500_noise_05-10.wav,BC2026_Train_8715_S22_20221229_211500.ogg,5,10,32000,5
noise_17844,BC2026_Train_2359_S01_20240303_023000_noise_00-05.wav,BC2026_Train_2359_S01_20240303_023000.ogg,0,5,32000,5
noise_51761,BC2026_Train_0827_S01_20220124_183000_noise_00-05.wav,BC2026_Train_0827_S01_20220124_183000.ogg,0,5,32000,5
noise_77321,BC2026_Train_2827_S02_20211113_004500_noise_00-05.wav,BC2026_Train_2827_S02_20211113_004500.ogg,0,5,32000,5
noise_88097,BC2026_Train_9438_S22_20231106_003000_noise_00-05.wav,BC2026_Train_9438_S22_20231106_003000.ogg,0,5,32000,5
noise_66210,BC2026_Train_9875_S22_20240126_230000_noise_05-10.wav,BC2026_Train_9875_S22_20240126_230000.ogg,5,10,32000,5
noise_60209,BC2026_Train_8046_S22_20220426_223000_noise_00-05.wav,BC2026_Train_8046_S22_20220426_223000.ogg,0,5,32000,5
noise_7248,BC2026_Train_6546_S13_20230929_034500_noise_00-05.wav,BC2026_Train_6546_S13_20230929_034500.ogg,0,5,32000,5
noise_59838,BC2026_Train_5007_S02_20240402_223000_noise_05-10.wav,BC2026_Train_5007_S02_20240402_223000.ogg,5,10,32000,5
noise_58614,BC2026_Train_4670_S02_20240108_193000_noise_05-10.wav,BC2026_Train_4670_S02_20240108_193000.ogg,5,10,32000,5
noise_79542,BC2026_Train_1272_S01_20230312_220000_noise_05-10.wav,BC2026_Train_1272_S01_20230312_220000.ogg,5,10,32000,5
noise_80141,BC2026_Train_9127_S22_20230911_194500_noise_00-05.wav,BC2026_Train_9127_S22_20230911_194500.ogg,0,5,32000,5
noise_52889,BC2026_Train_3611_S02_20221002_211500_noise_00-05.wav,BC2026_Train_3611_S02_20221002_211500.ogg,0,5,32000,5
noise_6540,BC2026_Train_3073_S02_20220116_221500_noise_00-05.wav,BC2026_Train_3073_S02_20220116_221500.ogg,0,5,32000,5
noise_18720,BC2026_Train_5706_S13_20220929_031500_noise_00-05.wav,BC2026_Train_5706_S13_20220929_031500.ogg,0,5,32000,5
noise_111330,BC2026_Train_0779_S01_20220113_181500_noise_05-10.wav,BC2026_Train_0779_S01_20220113_181500.ogg,5,10,32000,5
noise_64097,BC2026_Train_6583_S13_20231009_023000_noise_00-05.wav,BC2026_Train_6583_S13_20231009_023000.ogg,0,5,32000,5
noise_101425,BC2026_Train_10081_S22_20240228_010000_noise_00-05.wav,BC2026_Train_10081_S22_20240228_010000.ogg,0,5,32000,5
noise_9193,BC2026_Train_2069_S01_20231226_220000_noise_05-10.wav,BC2026_Train_2069_S01_20231226_220000.ogg,5,10,32000,5
noise_106109,BC2026_Train_9390_S22_20231027_180000_noise_00-05.wav,BC2026_Train_9390_S22_20231027_180000.ogg,0,5,32000,5
noise_8461,BC2026_Train_3482_S02_20220430_034500_noise_05-10.wav,BC2026_Train_3482_S02_20220430_034500.ogg,5,10,32000,5
noise_52398,BC2026_Train_5736_S13_20221008_020000_noise_05-10.wav,BC2026_Train_5736_S13_20221008_020000.ogg,5,10,32000,5
noise_126125,BC2026_Train_6943_S13_20240121_231500_noise_00-05.wav,BC2026_Train_6943_S13_20240121_231500.ogg,0,5,32000,5
noise_15684,BC2026_Train_0298_S01_20210924_011500_noise_00-05.wav,BC2026_Train_0298_S01_20210924_011500.ogg,0,5,32000,5
noise_15816,BC2026_Train_2329_S01_20240227_010000_noise_00-05.wav,BC2026_Train_2329_S01_20240227_010000.ogg,0,5,32000,5
noise_62261,BC2026_Train_0691_S01_20211225_181500_noise_00-05.wav,BC2026_Train_0691_S01_20211225_181500.ogg,0,5,32000,5
noise_40398,BC2026_Train_1027_S01_20220430_203000_noise_05-10.wav,BC2026_Train_1027_S01_20220430_203000.ogg,5,10,32000,5
noise_15984,BC2026_Train_5893_S13_20221122_033000_noise_00-05.wav,BC2026_Train_5893_S13_20221122_033000.ogg,0,5,32000,5
noise_121251,BC2026_Train_2016_S01_20231215_231500_noise_05-10.wav,BC2026_Train_2016_S01_20231215_231500.ogg,5,10,32000,5
noise_89298,BC2026_Train_8267_S22_20221007_181500_noise_05-10.wav,BC2026_Train_8267_S22_20221007_181500.ogg,5,10,32000,5
noise_51042,BC2026_Train_5125_S03_20211129_191500_noise_05-10.wav,BC2026_Train_5125_S03_20211129_191500.ogg,5,10,32000,5
noise_42030,BC2026_Train_1737_S01_20231018_204500_noise_05-10.wav,BC2026_Train_1737_S01_20231018_204500.ogg,5,10,32000,5
noise_54005,BC2026_Train_5701_S13_20220927_233000_noise_00-05.wav,BC2026_Train_5701_S13_20220927_233000.ogg,0,5,32000,5
noise_72186,BC2026_Train_3804_S02_20221119_230000_noise_05-10.wav,BC2026_Train_3804_S02_20221119_230000.ogg,5,10,32000,5
noise_91913,BC2026_Train_6847_S13_20231228_014500_noise_00-05.wav,BC2026_Train_6847_S13_20231228_014500.ogg,0,5,32000,5
noise_110958,BC2026_Train_0545_S01_20211122_184500_noise_05-10.wav,BC2026_Train_0545_S01_20211122_184500.ogg,5,10,32000,5
noise_123291,BC2026_Train_9484_S22_20231114_040000_noise_05-10.wav,BC2026_Train_9484_S22_20231114_040000.ogg,5,10,32000,5
noise_82890,BC2026_Train_9114_S22_20230909_233000_noise_05-10.wav,BC2026_Train_9114_S22_20230909_233000.ogg,5,10,32000,5
noise_33070,BC2026_Train_8507_S22_20221122_231500_noise_00-05.wav,BC2026_Train_8507_S22_20221122_231500.ogg,0,5,32000,5
noise_39354,BC2026_Train_0579_S01_20211130_183000_noise_05-10.wav,BC2026_Train_0579_S01_20211130_183000.ogg,5,10,32000,5
noise_96414,BC2026_Train_7562_S22_20211224_180000_noise_05-10.wav,BC2026_Train_7562_S22_20211224_180000.ogg,5,10,32000,5
noise_88133,BC2026_Train_6986_S13_20240203_021500_noise_00-05.wav,BC2026_Train_6986_S13_20240203_021500.ogg,0,5,32000,5
noise_48509,BC2026_Train_1034_S01_20230122_203000_noise_00-05.wav,BC2026_Train_1034_S01_20230122_203000.ogg,0,5,32000,5
noise_10597,BC2026_Train_4531_S02_20231130_211500_noise_05-10.wav,BC2026_Train_4531_S02_20231130_211500.ogg,5,10,32000,5
noise_70578,BC2026_Train_8957_S22_20230214_183000_noise_05-10.wav,BC2026_Train_8957_S22_20230214_183000.ogg,5,10,32000,5
noise_54438,BC2026_Train_6830_S13_20231221_214500_noise_05-10.wav,BC2026_Train_6830_S13_20231221_214500.ogg,5,10,32000,5
noise_34715,BC2026_Train_9887_S22_20240128_193000_noise_05-10.wav,BC2026_Train_9887_S22_20240128_193000.ogg,5,10,32000,5
noise_126114,BC2026_Train_6740_S13_20231127_183000_noise_05-10.wav,BC2026_Train_6740_S13_20231127_183000.ogg,5,10,32000,5
noise_106878,BC2026_Train_1508_S01_20230901_003000_noise_05-10.wav,BC2026_Train_1508_S01_20230901_003000.ogg,5,10,32000,5
noise_80069,BC2026_Train_8067_S22_20220901_004500_noise_00-05.wav,BC2026_Train_8067_S22_20220901_004500.ogg,0,5,32000,5
noise_105445,BC2026_Train_6848_S13_20231228_034500_noise_00-05.wav,BC2026_Train_6848_S13_20231228_034500.ogg,0,5,32000,5
noise_30204,BC2026_Train_9071_S22_20230901_233000_noise_00-05.wav,BC2026_Train_9071_S22_20230901_233000.ogg,0,5,32000,5
noise_67302,BC2026_Train_1430_S01_20230414_194500_noise_05-10.wav,BC2026_Train_1430_S01_20230414_194500.ogg,5,10,32000,5
noise_71705,BC2026_Train_7524_S22_20211216_003000_noise_00-05.wav,BC2026_Train_7524_S22_20211216_003000.ogg,0,5,32000,5
noise_79325,BC2026_Train_3365_S02_20220329_201500_noise_00-05.wav,BC2026_Train_3365_S02_20220329_201500.ogg,0,5,32000,5
noise_29449,BC2026_Train_4689_S02_20240112_024500_noise_05-10.wav,BC2026_Train_4689_S02_20240112_024500.ogg,5,10,32000,5
noise_66798,BC2026_Train_7774_S22_20220201_033000_noise_05-10.wav,BC2026_Train_7774_S22_20220201_033000.ogg,5,10,32000,5
noise_40362,BC2026_Train_9844_S22_20240120_230000_noise_05-10.wav,BC2026_Train_9844_S22_20240120_230000.ogg,5,10,32000,5
noise_6012,BC2026_Train_9924_S22_20240202_220000_noise_00-05.wav,BC2026_Train_9924_S22_20240202_220000.ogg,0,5,32000,5
noise_80322,BC2026_Train_6097_S13_20230113_011500_noise_05-10.wav,BC2026_Train_6097_S13_20230113_011500.ogg,5,10,32000,5
noise_109350,BC2026_Train_9527_S22_20231123_003000_noise_05-10.wav,BC2026_Train_9527_S22_20231123_003000.ogg,5,10,32000,5
noise_107838,BC2026_Train_9742_S22_20231231_021500_noise_05-10.wav,BC2026_Train_9742_S22_20231231_021500.ogg,5,10,32000,5
noise_53681,BC2026_Train_6421_S13_20230421_203000_noise_00-05.wav,BC2026_Train_6421_S13_20230421_203000.ogg,0,5,32000,5
noise_119559,BC2026_Train_1902_S01_20231122_011500_noise_05-10.wav,BC2026_Train_1902_S01_20231122_011500.ogg,5,10,32000,5
noise_77153,BC2026_Train_0502_S01_20211115_010000_noise_00-05.wav,BC2026_Train_0502_S01_20211115_010000.ogg,0,5,32000,5
noise_59213,BC2026_Train_5286_S13_20211109_024500_noise_00-05.wav,BC2026_Train_5286_S13_20211109_024500.ogg,0,5,32000,5
noise_67854,BC2026_Train_0963_S01_20220417_040000_noise_05-10.wav,BC2026_Train_0963_S01_20220417_040000.ogg,5,10,32000,5
noise_121694,BC2026_Train_5960_S13_20221209_001500_noise_00-05.wav,BC2026_Train_5960_S13_20221209_001500.ogg,0,5,32000,5
noise_113429,BC2026_Train_0980_S01_20220421_204500_noise_00-05.wav,BC2026_Train_0980_S01_20220421_204500.ogg,0,5,32000,5
noise_12876,BC2026_Train_0809_S01_20220121_003000_noise_00-05.wav,BC2026_Train_0809_S01_20220121_003000.ogg,0,5,32000,5
noise_33803,BC2026_Train_4408_S02_20231028_010000_noise_05-10.wav,BC2026_Train_4408_S02_20231028_010000.ogg,5,10,32000,5
noise_15972,BC2026_Train_9613_S22_20231207_181500_noise_00-05.wav,BC2026_Train_9613_S22_20231207_181500.ogg,0,5,32000,5
noise_106938,BC2026_Train_3076_S02_20220117_040000_noise_05-10.wav,BC2026_Train_3076_S02_20220117_040000.ogg,5,10,32000,5
noise_61578,BC2026_Train_2106_S01_20240104_184500_noise_05-10.wav,BC2026_Train_2106_S01_20240104_184500.ogg,5,10,32000,5
noise_45918,BC2026_Train_9774_S22_20240106_211500_noise_05-10.wav,BC2026_Train_9774_S22_20240106_211500.ogg,5,10,32000,5
noise_26029,BC2026_Train_6068_S13_20230105_021500_noise_05-10.wav,BC2026_Train_6068_S13_20230105_021500.ogg,5,10,32000,5
noise_19164,BC2026_Train_10228_S22_20240321_190000_noise_00-05.wav,BC2026_Train_10228_S22_20240321_190000.ogg,0,5,32000,5
noise_100287,BC2026_Train_0406_S01_20211017_181500_noise_00-05.wav,BC2026_Train_0406_S01_20211017_181500.ogg,0,5,32000,5
noise_17713,BC2026_Train_4058_S02_20230203_204500_noise_05-10.wav,BC2026_Train_4058_S02_20230203_204500.ogg,5,10,32000,5
noise_45642,BC2026_Train_6938_S13_20240119_211500_noise_05-10.wav,BC2026_Train_6938_S13_20240119_211500.ogg,5,10,32000,5
noise_41861,BC2026_Train_7226_S22_20211023_010000_noise_00-05.wav,BC2026_Train_7226_S22_20211023_010000.ogg,0,5,32000,5
noise_25465,BC2026_Train_1142_S01_20230215_184500_noise_05-10.wav,BC2026_Train_1142_S01_20230215_184500.ogg,5,10,32000,5
noise_13860,BC2026_Train_8493_S22_20221120_003000_noise_00-05.wav,BC2026_Train_8493_S22_20221120_003000.ogg,0,5,32000,5
noise_97506,BC2026_Train_9343_S22_20231019_200000_noise_05-10.wav,BC2026_Train_9343_S22_20231019_200000.ogg,5,10,32000,5
noise_65477,BC2026_Train_7887_S22_20220223_013000_noise_00-05.wav,BC2026_Train_7887_S22_20220223_013000.ogg,0,5,32000,5
noise_70925,BC2026_Train_3456_S02_20220422_020000_noise_00-05.wav,BC2026_Train_3456_S02_20220422_020000.ogg,0,5,32000,5
noise_104629,BC2026_Train_3363_S02_20220328_233000_noise_00-05.wav,BC2026_Train_3363_S02_20220328_233000.ogg,0,5,32000,5
noise_22765,BC2026_Train_9179_S22_20230921_014500_noise_05-10.wav,BC2026_Train_9179_S22_20230921_014500.ogg,5,10,32000,5
noise_32339,BC2026_Train_3196_S02_20220217_003000_noise_05-10.wav,BC2026_Train_3196_S02_20220217_003000.ogg,5,10,32000,5
noise_7680,BC2026_Train_10013_S22_20240217_020000_noise_00-05.wav,BC2026_Train_10013_S22_20240217_020000.ogg,0,5,32000,5
noise_73602,BC2026_Train_0288_S01_20210921_194500_noise_05-10.wav,BC2026_Train_0288_S01_20210921_194500.ogg,5,10,32000,5
noise_26616,BC2026_Train_3066_S02_20220113_220000_noise_00-05.wav,BC2026_Train_3066_S02_20220113_220000.ogg,0,5,32000,5
noise_110189,BC2026_Train_4824_S02_20240214_034500_noise_00-05.wav,BC2026_Train_4824_S02_20240214_034500.ogg,0,5,32000,5
noise_71093,BC2026_Train_1989_S01_20231210_211500_noise_00-05.wav,BC2026_Train_1989_S01_20231210_211500.ogg,0,5,32000,5
noise_121491,BC2026_Train_4867_S02_20240224_223000_noise_05-10.wav,BC2026_Train_4867_S02_20240224_223000.ogg,5,10,32000,5
noise_50538,BC2026_Train_1057_S01_20230128_224500_noise_05-10.wav,BC2026_Train_1057_S01_20230128_224500.ogg,5,10,32000,5
noise_78702,BC2026_Train_10112_S22_20240303_200000_noise_05-10.wav,BC2026_Train_10112_S22_20240303_200000.ogg,5,10,32000,5
noise_32615,BC2026_Train_7255_S22_20211028_180000_noise_05-10.wav,BC2026_Train_7255_S22_20211028_180000.ogg,5,10,32000,5
noise_75138,BC2026_Train_2857_S02_20211120_184500_noise_05-10.wav,BC2026_Train_2857_S02_20211120_184500.ogg,5,10,32000,5
noise_33395,BC2026_Train_1888_S01_20231118_231500_noise_05-10.wav,BC2026_Train_1888_S01_20231118_231500.ogg,5,10,32000,5
noise_27745,BC2026_Train_3798_S02_20221118_181500_noise_05-10.wav,BC2026_Train_3798_S02_20221118_181500.ogg,5,10,32000,5
noise_108654,BC2026_Train_0906_S01_20220209_200000_noise_05-10.wav,BC2026_Train_0906_S01_20220209_200000.ogg,5,10,32000,5
noise_1332,BC2026_Train_4328_S02_20231006_003000_noise_00-05.wav,BC2026_Train_4328_S02_20231006_003000.ogg,0,5,32000,5
noise_21265,BC2026_Train_7692_S22_20220117_221500_noise_05-10.wav,BC2026_Train_7692_S22_20220117_221500.ogg,5,10,32000,5
noise_60041,BC2026_Train_0994_S01_20220423_184500_noise_00-05.wav,BC2026_Train_0994_S01_20220423_184500.ogg,0,5,32000,5
noise_14652,BC2026_Train_6896_S13_20240110_010000_noise_00-05.wav,BC2026_Train_6896_S13_20240110_010000.ogg,0,5,32000,5
noise_104101,BC2026_Train_2695_S02_20211009_231500_noise_00-05.wav,BC2026_Train_2695_S02_20211009_231500.ogg,0,5,32000,5
noise_38514,BC2026_Train_0428_S01_20211031_184500_noise_05-10.wav,BC2026_Train_0428_S01_20211031_184500.ogg,5,10,32000,5
